port,h3
Naikliu,615095655420919807
Naikliu,615095655381073919
Naikliu,615095655460765695
Naikliu,615095650339520511
Naikliu,615095655414628351
Naikliu,615095655385268223
Naikliu,615095655358005247
Naikliu,615095650345811967
Naikliu,615095655246856191
Naikliu,615095655274119167
Naikliu,615095655236370431
Naikliu,615095655456571391
Naikliu,615095655269924863
Naikliu,615095655431405567
Naikliu,615095655238467583
Naikliu,615095655406239743
Naikliu,615095655437697023
Naikliu,615095655242661887
Naikliu,615095655395753983
Waikelo,615122676433813503
Waikelo,615122675756433407
Waikelo,615122676396064767
Waikelo,615122676287012863
Waikelo,615122676417036287
Waikelo,615122674022088703
Waikelo,615122676293304319
Waikelo,615122676226195455
Waikelo,615122676425424895
Waikelo,615122673839636479
Waikelo,615122676209418239
Waikelo,615122676375093247
Waikelo,615122676282818559
Waikelo,615122676201029631
Waikelo,615122676341538815
Waikelo,615122676217806847
Waikelo,615122676435910655
Waikelo,615122676253458431
Waikelo,615122676438007807
Waikelo,615122676402356223
Waikelo,615122676345733119
Waikelo,615122675758530559
Waikelo,615122673835442175
Waikelo,615122676404453375
Waikelo,615122676259749887
Waikelo,615122676368801791
Waikelo,615122676423327743
Waikelo,615122676224098303
Waikelo,615122676335247359
Waikelo,615122676379287551
Waikelo,615122676421230591
Waikelo,615122676440104959
Waikelo,615122676257652735
Waikelo,615122675729170431
Waikelo,615122675739656191
Waikelo,615122676261847039
Waikelo,615122676228292607
Waikelo,615122676442202111
Waikelo,615122675737559039
Waikelo,615122676412841983
Waikelo,615122676410744831
Waikelo,615122673833345023
Waikelo,615122676429619199
Waikelo,615122673820762111
Waikelo,615122673829150719
Waikelo,615122676255555583
Waikelo,615122676377190399
Waikelo,615122675745947647
Waikelo,615122676406550527
Waikelo,615122676333150207
Waikelo,615122676215709695
Waikelo,615122676249264127
Waikelo,615122676408647679
Waikelo,615122676387676159
Waikelo,615122673816567807
Waikelo,615122673818664959
Waikelo,615122676251361279
Waikelo,615122676222001151
Waikelo,615122676219903999
Waikelo,615122675748044799
Waikelo,615122676343635967
Waikelo,615122676205223935
Waikelo,615122673837539327
Waikelo,615122676284915711
Waikelo,615122676446396415
Waikelo,615122676366704639
Waikelo,615122676337344511
Waikelo,615122676339441663
Waikelo,615122676289110015
Waikelo,615122675754336255
Waikelo,615122676444299263
Waikelo,615122673822859263
Waikelo,615122676400259071
Binanatu,615122677444640767
Binanatu,615122689427767295
Binanatu,615122675024527359
Binanatu,615122689461321727
Binanatu,615122677432057855
Binanatu,615122677478195199
Binanatu,615122689465516031
Binanatu,615122677446737919
Binanatu,615122677427863551
Binanatu,615122677490778111
Binanatu,615122689423572991
Binanatu,615122676830175231
Binanatu,615122677429960703
Binanatu,615122677486583807
Binanatu,615122689459224575
Binanatu,615122677469806591
Binanatu,615122677465612287
Binanatu,615122677482389503
Binanatu,615122674913378303
Binanatu,615122689452933119
Binanatu,615122677497069567
Binanatu,615122689398407167
Binanatu,615122676947615743
Binanatu,615122677448835071
Binanatu,615122689463418879
Binanatu,615122677408989183
Binanatu,615122677507555327
Binanatu,615122689431961599
Binanatu,615122677474000895
Binanatu,615122675026624511
Binanatu,615122677501263871
Binanatu,615122677461417983
Binanatu,615122677499166719
Binanatu,615122677425766399
Binanatu,615122675028721663
Binanatu,615122677463515135
Binanatu,615122677459320831
Binanatu,615122675035013119
Binanatu,615122677415280639
Binanatu,615122677503361023
Binanatu,615122677442543615
Binanatu,615122677484486655
Binanatu,615122676945518591
Binanatu,615122675037110271
Binanatu,615122676821786623
Binanatu,615122677513846783
Binanatu,615122677436252159
Binanatu,615122677450932223
Binanatu,615122676760969215
Binanatu,615122677509652479
Binanatu,615122677434155007
Binanatu,615122677417377791
Binanatu,615122677457223679
Binanatu,615122677413183487
Binanatu,615122689457127423
Binanatu,615122677423669247
Binanatu,615122676964392959
Binanatu,615122677494972415
Binanatu,615122675030818815
Binanatu,615122677492875263
Binanatu,615122677518041087
Binanatu,615122677419474943
Binanatu,615122676962295807
Binanatu,615122677440446463
Binanatu,615122677467709439
Binanatu,615122677406892031
Binanatu,615122677480292351
Binanatu,615122677476098047
Binanatu,615122677453029375
Binanatu,615122677411086335
Binanatu,615122675032915967
Mamboro,615122682658160639
Mamboro,615122682175815679
Mamboro,615122682788184063
Mamboro,615122682844807167
Mamboro,615122682821738495
Mamboro,615122682886750207
Mamboro,615122682190495743
Mamboro,615122682884653055
Mamboro,615122682811252735
Mamboro,615122682184204287
Mamboro,615122682882555903
Mamboro,615122682691715071
Mamboro,615122682200981503
Mamboro,615122682704297983
Mamboro,615122682775601151
Mamboro,615122682815447039
Mamboro,615122682123386879
Mamboro,615122682194690047
Mamboro,615122682641383423
Mamboro,615122682677035007
Mamboro,615122682106609663
Mamboro,615122682121289727
Mamboro,615122682681229311
Mamboro,615122682817544191
Mamboro,615122682215661567
Mamboro,615122682108706815
Mamboro,615122682182107135
Mamboro,615122682117095423
Mamboro,615122682133872639
Mamboro,615122682198884351
Mamboro,615122682188398591
Mamboro,615122682647674879
Mamboro,615122682318422015
Mamboro,615122682693812223
Mamboro,615122682125484031
Mamboro,615122682783989759
Mamboro,615122682819641343
Mamboro,615122682878361599
Mamboro,615122682928693247
Mamboro,615122682127581183
Mamboro,615122682880458751
Mamboro,615122682104512511
Mamboro,615122682643480575
Mamboro,615122682888847359
Mamboro,615122682809155583
Mamboro,615122682662354943
Mamboro,615122682207272959
Mamboro,615122682698006527
Mamboro,615122682660257791
Mamboro,615122682129678335
Mamboro,615122682664452095
Mamboro,615122682131775487
Mamboro,615122682114998271
Mamboro,615122682173718527
Mamboro,615122682779795455
Mamboro,615122682180009983
Mamboro,615122682700103679
Mamboro,615122682813349887
Mamboro,615122682196787199
Mamboro,615122682685423615
Mamboro,615122682192592895
Mamboro,615122682695909375
Mamboro,615122682171621375
Mamboro,615122682645577727
Mamboro,615122682213564415
Mamboro,615122682177912831
Mamboro,615122682849001471
Mamboro,615122682112901119
Mamboro,615122682876264447
Mamboro,615122682702200831
Mamboro,615122682205175807
Mamboro,615122682846904319
Wini,615095646923259903
Wini,615095646916968447
Wini,615095647099420671
Wini,615095647135072255
Wini,615095647067963391
Wini,615095647059574783
Wini,615095647124586495
Wini,615095646948425727
Wini,615095647139266559
Wini,615095646919065599
Wini,615095646946328575
Wini,615095647114100735
Wini,615095647118295039
Wini,615095647051186175
Wini,615095647036506111
Wini,615095493139103743
Wini,615095493137006591
Wini,615095647084740607
Wini,615095646436720639
Wini,615095647105712127
Wini,615095647130877951
Wini,615095647116197887
Wini,615095646981980159
Wini,615095647072157695
Wini,615095647063769087
Wini,615095646451400703
Wini,615095647107809279
Wini,615095647042797567
Wini,615095647038603263
Wini,615095647030214655
Wini,615095647032311807
Wini,615095647076351999
Wini,615095647122489343
Wini,615095646449303551
Wini,615095647132975103
Wini,615095647086837759
Wini,615095647097323519
Wini,615095646956814335
Wini,615095646921162751
Wini,615095646925357055
Wini,615095647137169407
Wini,615095647070060543
Wini,615095647088934911
Wini,615095647141363711
Wini,615095646445109247
Wini,615095646447206399
Wini,615095493122326527
Wini,615095646568841215
Wini,615095646453497855
Wini,615095647143460863
Wini,615095647074254847
Wini,615095646952620031
Wini,615095647093129215
Wini,615095647120392191
Wini,615095647103614975
Wini,615095646912774143
Wini,615095646443012095
Wini,615095646914871295
Wini,615095647065866239
Wini,615095647109906431
Wini,615095646428332031
Wini,615095647040700415
Wini,615095647034408959
Wini,615095493120229375
Wini,615095646455595007
Wini,615095647126683647
Wini,615095647101517823
Wini,615095647080546303
Atapupu,615095488126910463
Atapupu,615095488200310783
Atapupu,615095488001081343
Atapupu,615095488189825023
Atapupu,615095487529222143
Atapupu,615095488005275647
Atapupu,615095471787999231
Atapupu,615095487537610751
Atapupu,615095488156270591
Atapupu,615095488191922175
Atapupu,615095488175144959
Atapupu,615095488217087999
Atapupu,615095488154173439
Atapupu,615095488177242111
Atapupu,615095488162562047
Atapupu,615095488225476607
Atapupu,615095487531319295
Atapupu,615095471647490047
Atapupu,615095488137396223
Atapupu,615095487541805055
Atapupu,615095488166756351
Atapupu,615095487657148415
Atapupu,615095488152076287
Atapupu,615095487998984191
Atapupu,615095488173047807
Atapupu,615095488206602239
Atapupu,615095488158367743
Atapupu,615095487539707903
Atapupu,615095488212893695
Atapupu,615095488210796543
Atapupu,615095488208699391
Atapupu,615095488160464895
Atapupu,615095488116424703
Atapupu,615095488229670911
Atapupu,615095488124813311
Atapupu,615095488145784831
Atapupu,615095488133201919
Atapupu,615095488120619007
Atapupu,615095488043024383
Atapupu,615095488185630719
Atapupu,615095471779610623
Atapupu,615095488179339263
Atapupu,615095471664267263
Atapupu,615095487535513599
Atapupu,615095488129007615
Atapupu,615095488194019327
Atapupu,615095488118521855
Atapupu,615095488202407935
Atapupu,615095488204505087
Atapupu,615095488196116479
Atapupu,615095488141590527
Atapupu,615095488168853503
Atapupu,615095488223379455
Atapupu,615095488227573759
Atapupu,615095487655051263
Atapupu,615095488221282303
Atapupu,615095488170950655
Atapupu,615095488149979135
Atapupu,615095487533416447
Atapupu,615095471645392895
Atapupu,615095488034635775
Atapupu,615095488187727871
Atapupu,615095488122716159
Atapupu,615095488219185151
Atapupu,615095488183533567
Atapupu,615095488009469951
Maumbawa,615112677416501247
Maumbawa,615112693759606783
Maumbawa,615112645648842751
Maumbawa,615112677299060735
Maumbawa,615112693849784319
Maumbawa,615112693761703935
Maumbawa,615112677441667071
Maumbawa,615112693784772607
Maumbawa,615112677485707263
Maumbawa,615112645650939903
Maumbawa,615112693843492863
Maumbawa,615112645579636735
Maumbawa,615112677424889855
Maumbawa,615112693841395711
Maumbawa,615112677420695551
Maumbawa,615112677307449343
Maumbawa,615112677435375615
Maumbawa,615112677414404095
Maumbawa,615112693757509631
Maumbawa,615112693763801087
Maumbawa,615112677393432575
Maumbawa,615112645671911423
Maumbawa,615112677439569919
Maumbawa,615112693755412479
Maumbawa,615112677426987007
Maumbawa,615112645644648447
Maumbawa,615112677431181311
Maumbawa,615112693845590015
Maumbawa,615112693767995391
Maumbawa,615112677483610111
Maumbawa,615112693818327039
Maumbawa,615112693772189695
Maumbawa,615112677437472767
Maumbawa,615112677296963583
Maumbawa,615112645642551295
Maumbawa,615112693774286847
Maumbawa,615112677385043967
Maumbawa,615112677418598399
Maumbawa,615112677387141119
Maumbawa,615112693778481151
Maumbawa,615112693851881471
Maumbawa,615112693765898239
Maumbawa,615112693805744127
Maumbawa,615112645680300031
Maumbawa,615112677382946815
Maumbawa,615112645682397183
Maumbawa,615112677443764223
Maumbawa,615112645667717119
Maumbawa,615112693782675455
Maumbawa,615112693824618495
Maumbawa,615112645575442431
Maumbawa,615112677401821183
Maumbawa,615112645640454143
Maumbawa,615112677481512959
Maumbawa,615112645583831039
Maumbawa,615112677494095871
Maumbawa,615112645646745599
Maumbawa,615112693816229887
Maumbawa,615112677303255039
Maumbawa,615112677487804415
Maumbawa,615112645674008575
Maumbawa,615112645638356991
Maumbawa,615112693839298559
Maumbawa,615112677422792703
Maumbawa,615112693814132735
Maumbawa,615112693847687167
Maumbawa,615112645684494335
Maumbawa,615112693780578303
Maumbawa,615112693799452671
Maumbawa,615112677380849663
Maumbawa,615112693776383999
Benete,615122155010523135
Benete,615122155639668735
Benete,615122154983260159
Benete,615122154972774399
Benete,615122154909859839
Benete,615122154918248447
Benete,615122155671126015
Benete,615122155673223167
Benete,615122154920345599
Benete,615122155725651967
Benete,615122155675320319
Benete,615122155488673791
Benete,615122155541102591
Benete,615122155453022207
Benete,615122155641765887
Benete,615122154903568383
Benete,615122155721457663
Benete,615122155669028863
Benete,615122154985357311
Benete,615122154901471231
Benete,615122155497062399
Benete,615122155484479487
Benete,615122155679514623
Benete,615122155002134527
Benete,615122155606114303
Benete,615122155008425983
Benete,615122155473993727
Benete,615122155436244991
Benete,615122155476090879
Benete,615122154914054143
Benete,615122155434147839
Benete,615122154974871551
Benete,615122154926637055
Benete,615122154968580095
Benete,615122154964385791
Benete,615122154922442751
Benete,615122155494965247
Benete,615122155492868095
Benete,615122154970677247
Benete,615122155480285183
Benete,615122155478188031
Benete,615122155719360511
Benete,615122155469799423
Benete,615122155006328831
Benete,615122155000037375
Benete,615122154897276927
Benete,615122154899374079
Benete,615122155677417471
Benete,615122155727749119
Benete,615122155755012095
Benete,615122155614502911
Benete,615122155457216511
Benete,615122154991648767
Benete,615122155440439295
Benete,615122154989551615
Benete,615122154924539903
Benete,615122155438342143
Benete,615122155729846271
Benete,615122154987454463
Benete,615122154907762687
Benete,615122155610308607
Benete,615122155471896575
Benete,615122154981163007
Benete,615122155681611775
Benete,615122154966482943
Benete,615122155536908287
Benete,615122154976968703
Benete,615122155467702271
Benete,615122154993745919
Benete,615122155490770943
Benete,615122155486576639
Benete,615122155455119359
Benete,615122154997940223
Benete,615122155763400703
Benete,615122154905665535
Pulau Mules,615112610020327423
Pulau Mules,615112622018134015
Pulau Mules,615112622057979903
Pulau Mules,615112610089533439
Pulau Mules,615112609552662527
Pulau Mules,615112610009841663
Pulau Mules,615112621953122303
Pulau Mules,615112609550565375
Pulau Mules,615112622026522623
Pulau Mules,615112609491845119
Pulau Mules,615112609561051135
Pulau Mules,615112610005647359
Pulau Mules,615112622032814079
Pulau Mules,615112610026618879
Pulau Mules,615112622053785599
Pulau Mules,615112607625379839
Pulau Mules,615112622016036863
Pulau Mules,615112610062270463
Pulau Mules,615112609554759679
Pulau Mules,615112622020231167
Pulau Mules,615112621995065343
Pulau Mules,615112621955219455
Pulau Mules,615112621961510911
Pulau Mules,615112609563148287
Pulau Mules,615112621948927999
Pulau Mules,615112609556856831
Pulau Mules,615112609533788159
Pulau Mules,615112610022424575
Pulau Mules,615112610066464767
Pulau Mules,615112622051688447
Pulau Mules,615112609558953983
Pulau Mules,615112621982482431
Pulau Mules,615112610028716031
Pulau Mules,615112610058076159
Pulau Mules,615112621990871039
Pulau Mules,615112622011842559
Pulau Mules,615112621992968191
Pulau Mules,615112621951025151
Pulau Mules,615112621984579583
Pulau Mules,615112609537982463
Pulau Mules,615112610093727743
Pulau Mules,615112621959413759
Pulau Mules,615112622028619775
Pulau Mules,615112609544273919
Pulau Mules,615112621986676735
Pulau Mules,615112622024425471
Pulau Mules,615112622055882751
Pulau Mules,615112609542176767
Pulau Mules,615112622041202687
Pulau Mules,615112622022328319
Pulau Mules,615112610064367615
Pulau Mules,615112621957316607
Pulau Mules,615112610091630591
Pulau Mules,615112622049591295
Pulau Mules,615112610060173311
Pulau Mules,615112610014035967
Pulau Mules,615112609535885311
Pulau Mules,615112622062174207
Pulau Mules,615112610055979007
Pulau Mules,615112607627476991
Pulau Mules,615112610024521727
Pulau Mules,615112621487554559
Pulau Mules,615112621988773887
Pulau Mules,615112610032910335
Pulau Mules,615112607644254207
Pulau Mules,615112622060077055
Pulau Mules,615112610030813183
Pulau Mules,615112622045396991
Pulau Mules,615112610053881855
Pulau Mules,615112622037008383
Pulau Ende,615112685643628543
Pulau Ende,615112686344077311
Pulau Ende,615112686111293439
Pulau Ende,615112685662502911
Pulau Ende,615112686159527935
Pulau Ende,615112685593296895
Pulau Ende,615112686396506111
Pulau Ende,615112686310522879
Pulau Ende,615112686392311807
Pulau Ende,615112686390214655
Pulau Ende,615112686434254847
Pulau Ende,615112685574422527
Pulau Ende,615112685580713983
